Date,rsi_14,stoch_k,stoch_d,macd_signal,macd_hist,roc_14,sma_50_dist,sma_100_dist,sma_200_dist,ema_50_dist,ema_100_dist,ema_200_dist,adx_14,bb_upper_dist,bb_lower_dist,bb_width_20,atr_14,rolling_std_20,obv_diff,vwap_dist,cmf_20,lag_ret_1,lag_ret_2,lag_ret_3,lag_ret_4,lag_ret_5,log_return,target
2024-11-06,64.81829006879585,96.29778813458269,51.719074146237006,2.7920133163274024,-0.5110142153870676,1.4922471895008411,0.038354848234440284,0.05977489272424414,0.10789434722406362,0.03708265806828768,0.06088434052629402,0.10901654527600589,23.788519557328335,0.0017317063383904254,0.03838303707061156,3.593065620512824,6.254441308093961,0.008725525941222657,68182000.0,0.02042433106377164,0.0010162802937797944,0.012019404124795185,-0.0021563387077012815,0.004211678376356711,-0.019797856315194446,-0.003029923390207819,0.02456146545379164,1
2024-11-07,67.69730015536884,96.38373847506169,80.33631897734217,2.9257542269545898,0.5349636425087478,1.885081580448962,0.044950915633760656,0.06697549929815781,0.11526116042666687,0.04325625279322183,0.06762658198139673,0.11628540141616166,24.28463032775986,0.004457613603934019,0.04825441491103639,4.267213393667017,6.2013548509316445,0.008813419529782266,47233200.0,0.02669134543363828,0.021699275272105426,0.02456146545379164,0.012019404124795185,-0.0021563387077012815,0.004211678376356711,-0.019797856315194446,0.007702320909745663,1
2024-11-08,69.2282639498456,95.43303308259995,96.0381865640815,3.250152696209746,1.2975938770206241,2.494739110106955,0.04794952808976556,0.07057819972478599,0.11889033601774898,0.0458158835458538,0.07071925861508421,0.11977121790851598,25.04654754307592,0.0035673421924543717,0.055089890806116544,5.005451882693085,6.041188805424946,0.008778663708866227,46444900.0,0.029084574573464476,-0.0021413687804681687,0.007702320909745663,0.02456146545379164,0.012019404124795185,-0.0021563387077012815,0.004211678376356711,0.004322283315467201,1
2024-11-11,69.5714466542029,95.63206107462828,95.81627754409668,3.678573778091351,1.7136843275264195,2.646935053556561,0.04759737833423608,0.07054115775900975,0.11874399930319718,0.044894377383739005,0.07021934956916413,0.11949235133554152,25.80743207327384,0.0002804320618894182,0.05811960763762591,5.619818738847269,5.832116382582666,0.008641827646220807,37586800.0,0.02836965547901316,-0.0218824538068257,0.004322283315467201,0.007702320909745663,0.02456146545379164,0.012019404124795185,-0.0021563387077012815,0.0009525799481796289,0
2024-11-12,66.94795737734196,89.86974614452193,93.64494676725008,4.112197456007439,1.7344947116643512,3.271683433533232,0.04264613327530929,0.06618503499996312,0.11412136682563763,0.03994984186912536,0.06548326968208361,0.11472777844609312,25.95323856663541,-0.006154976973211053,0.05537793826328811,6.005487582255223,5.760777006605018,0.008445611542103153,-43006100.0,0.022817902574675746,0.01839803454404772,0.0009525799481796289,0.004322283315467201,0.007702320909745663,0.02456146545379164,0.012019404124795185,-0.003111386341098595,1
2024-11-13,67.1559191983732,90.76818918182232,92.08999880032422,4.521523827090553,1.6373054843324528,3.0988856818320767,0.04140912964504517,0.06563505067145196,0.11351037455402932,0.03880708402209331,0.06460956871689176,0.11399169227270065,26.088630310471153,-0.008614698649914852,0.05643928170757776,6.353471961974276,5.648920424869069,0.008420308953483642,47388600.0,0.02106902278921515,-0.0053950296495523156,-0.003111386341098595,0.0009525799481796289,0.004322283315467201,0.007702320909745663,0.02456146545379164,0.0004857556014381712,0
2024-11-14,61.62691130951925,78.8722875523396,86.503407626228,4.823671647615304,1.208591282099003,2.4713384270550227,0.03307621189666509,0.057835567622607775,0.1051656769490694,0.03082868838450213,0.056555468090526244,0.10565331322635839,25.706177675980864,-0.016603568282841926,0.049439691761002,6.4976472309872815,5.607506879229933,0.008593464872213281,-38904100.0,0.012889998910205749,-0.002199984030119678,0.0004857556014381712,-0.003111386341098595,0.0009525799481796289,0.004322283315467201,0.007702320909745663,-0.006450883465471252,0
2024-11-15,52.42693472143686,55.32819127473782,74.98955600296661,4.912689198434308,0.3560702032760181,0.8470515196525067,0.018175965625375188,0.043506407390889526,0.08998346741275788,0.0169222255871996,0.04213453181746169,0.09049857248410144,23.99041942653398,-0.029307820415960206,0.03590843770000396,6.500173233698601,5.872898380146905,0.009095595352148805,-75988800.0,-0.0005790909472038722,-0.053814999932603746,-0.006450883465471252,0.0004857556014381712,-0.003111386341098595,0.0009525799481796289,0.004322283315467201,-0.012891449069122629,1
2024-11-18,54.72555767240628,62.76344255450463,65.65464046052739,4.889875471330392,-0.09125490841567085,1.096646241800837,0.02080735037382421,0.046971732173986154,0.09344839184901203,0.020245287460573795,0.04544400281188327,0.09393317187862553,22.39721533776187,-0.02579781013112753,0.039854213762151286,6.519382850938896,5.744612959447466,0.009128056460572295,37001700.0,0.002810605812441696,-0.0564453945722843,-0.012891449069122629,-0.006450883465471252,0.0004857556014381712,-0.003111386341098595,0.0009525799481796289,0.004089116364646489,1
2024-11-19,56.74177695859804,69.42343064784342,62.505021492362,4.820714702415154,-0.27664307566095125,1.7740829068647446,0.023005029372262238,0.04990638625113809,0.09640210134020698,0.02301274597250109,0.04824276892122074,0.09686296115305983,20.942733334208814,-0.023034099344465396,0.04327644914695555,6.56461325027701,5.826178884763933,0.009153770283383928,49412000.0,0.005637986285879746,-0.029037214790481027,0.004089116364646489,-0.012891449069122629,-0.006450883465471252,0.0004857556014381712,-0.003111386341098595,0.0036486071781747075,1
