Date,Close,High,Low,Open,Volume
2010-02-18,82.98567199707031,83.15776062186588,82.33471392132847,82.36464361879425,193708600
2010-02-19,83.15776062011719,83.47949773223486,82.57414579081214,82.76868597008253,222684900
2010-02-22,83.17274475097656,83.4869980736712,82.92582897949912,83.46455222326547,132346900
2010-02-23,82.16264343261719,83.20267646023201,81.94565734439793,82.9482825207039,207497000
2010-02-24,82.9183349609375,83.05301575536754,82.20003929347943,82.40954148292472,176350700
2010-02-25,82.8061294555664,82.86598887626401,81.51170230690514,81.73616657175828,259634700
2010-02-26,82.85848236083984,83.1428116771388,82.3871023959068,82.88092821033565,173589300
2010-03-01,83.71891021728516,83.80121543912898,83.18018720467285,83.20263304544757,147709700
2010-03-02,83.95088195800781,84.35492433189098,83.80123917146133,84.07808460592936,160992400
2010-03-03,84.02571868896484,84.52702836070165,83.81621077188163,84.1678776399232,150785000
2010-03-04,84.28009033203125,84.39980911016605,83.823672480277,84.13792571012254,135770400
2010-03-05,85.48474884033203,85.55208638379925,84.62428851993153,84.82631256734632,176118800
2010-03-08,85.49971771240234,85.68677407064192,85.35007490921349,85.49223956819782,114631200
2010-03-09,85.64186096191406,86.03841942888582,85.20041080690946,85.24530249494231,154556700
2010-03-10,86.02346801757812,86.25541604562089,85.60446365504762,85.67928504714145,186088800
2010-03-11,86.38261413574219,86.4050656913256,85.55956739471449,85.82144512479061,160791100
2010-03-12,86.39010620117188,86.77170276328116,86.15067429540872,86.7567350581358,162074800
2010-03-15,86.41256713867188,86.4724265526913,85.74664685610254,86.24047845900093,146816800
2010-03-16,87.10089111328125,87.18319062669224,86.41251964739435,86.65195146337528,168673000
2010-03-17,87.6171875,87.90151678695261,87.10839403274979,87.3627936206281,177468100
2010-03-18,87.572265625,87.74435419973611,87.22059891770738,87.62464115320287,196509100
2010-03-19,87.12899780273438,88.12072194949086,86.7909065080597,87.12899780273438,226641100
2010-03-22,87.59484100341797,87.75262044666913,86.58057815574804,86.63316939282679,184477800
2010-03-23,88.21092224121094,88.28605176467404,87.43707152669683,87.72257174067794,182941600
2010-03-24,87.78263854980469,88.22591231415304,86.83599659640667,87.88031205198999,196072600
2010-03-25,87.6399154663086,88.78189896879367,87.53473300155396,88.37619271959103,223396300
2010-03-26,87.58734130859375,88.21843622014998,87.24174089531073,87.8052209514926,205808500
2010-03-29,88.14329528808594,88.30106899556165,87.66997416565883,88.03059814502764,134513500
2010-03-30,88.20340728759766,88.52646939627105,87.83526861139337,88.24848385512853,145772500
2010-03-31,87.90283203125,88.293508762637,87.60982304970678,87.86526442561139,161078700
2010-04-01,88.5038833618164,88.84196889992036,87.97796551897325,88.5038833618164,161215200
2010-04-05,89.22515869140625,89.28525885315375,88.59405827094268,88.84199078369672,105847600
2010-04-06,89.4355239868164,89.59329765963325,88.87204412732186,88.96971190610937,110384200
2010-04-07,88.92464447021484,89.67595102658231,88.51142357140708,89.25522118926105,184576300
2010-04-08,89.23263549804688,89.38290017834179,88.3536086133646,88.61656463886638,158704000
2010-04-09,89.81871795654297,89.85627985219948,89.25523793355842,89.42052059207445,133006500
2010-04-12,89.96144104003906,90.19434995885366,89.82620563724839,89.93138809141738,110279000
2010-04-13,90.0290756225586,90.1868493283732,89.40548973861412,89.87130191674397,125043600
2010-04-14,91.05084991455078,91.05084991455078,90.21689911875767,90.35964347691036,161609000
2010-04-15,91.12596893310547,91.33633384258621,90.87052173444036,90.9005746832253,144615300
2010-04-16,89.6759262084961,91.125947690268,89.21762887738599,90.80288573115782,366786700
2010-04-19,90.0140609741211,90.10421984873933,89.00731266828797,89.41301900604653,217947800
2010-04-20,90.81793975830078,90.89307500392378,90.05912421923567,90.57752187554476,157708000
2010-04-21,90.65264129638672,91.08088575441484,90.14926160585158,90.87051512821401,192910100
2010-04-22,90.92311096191406,91.03580808437532,89.49563318411737,90.01403077621713,115360300
2010-04-23,91.51666259765625,91.554230223535,90.6301205078581,90.86302947067946,177335500
2010-04-26,91.17102813720703,91.74953726018224,91.0808750400254,91.54668132749796,143457300
2010-04-27,89.01478576660156,91.16351682062525,88.84198277062794,90.64511929673039,355853300
2010-04-28,89.69100189208984,89.9163962203015,88.85705090252895,89.44307500947608,300674100
2010-04-29,90.80288696289062,90.99071355254877,90.20935425172941,90.23189252536636,193775000
2010-04-30,89.2626724243164,90.91554921903847,89.2401341593174,90.81787576136222,270000900
2010-05-03,90.41971588134766,90.66764834651262,89.55571245341702,89.69094782241497,182747900
2010-05-04,88.29354858398438,89.4280231481908,87.8427657730724,89.41299953836666,360353400
2010-05-05,87.76763916015625,88.50392217018694,87.12902967926058,87.57229783390082,328973200
2010-05-06,84.85255432128906,87.90285674680571,78.88717913174871,87.34689156550763,647356600
2010-05-07,83.59037780761719,85.47615333424858,82.20046167939397,84.62717890029951,637558800
2010-05-10,87.2717514038086,87.63988992315372,86.33261843363339,87.00878958654933,396159600
2010-05-11,87.02383422851562,88.17333226904545,86.33263361659118,86.45283967726711,317849800
2010-05-12,88.24095916748047,88.36868564767911,87.21918171797857,87.36944647938446,235607100
2010-05-13,87.14404296875,88.41375284101133,87.0689134620157,88.00053195595174,234452500
2010-05-14,85.56629943847656,86.64818266574703,84.79996930716923,86.4904089837724,345601400
2010-05-17,85.61141204833984,86.03965671747476,83.97356290932949,85.79923875817123,325739800
2010-05-18,84.4468765258789,86.56556124828977,84.16889097578391,86.31011398268605,360556800
2010-05-19,83.96602630615234,84.72484183683461,82.91419593120916,83.97353524502012,394742700
2010-05-20,80.79550170898438,82.56107083782513,80.74291048325767,82.17790291780845,530418300
2010-05-21,81.97505950927734,82.17790975910654,79.15765989934071,79.57088080160376,500909400
2010-05-24,80.92323303222656,82.18542834691902,80.8481035187835,81.5317895427341,269823000
2010-05-25,81.00587463378906,81.04344225532,78.42137818324919,78.96983450472372,396505200
2010-05-26,80.51752471923828,82.24553214424817,80.27710684316871,81.50174023578516,349719300
2010-05-27,83.2146987915039,83.24475173546195,81.72710959165232,82.03514796821248,300870500
2010-05-28,82.17039489746094,83.18465753752443,81.7797123031166,83.12455164116164,297933500
2010-06-01,80.78799438476562,82.60615490465152,80.66778831446628,81.40406554158704,277909400
2010-06-02,82.89163970947266,82.89914864671519,80.77295580840526,81.20120024376952,240243700
2010-06-03,83.1771469116211,83.44010305597624,82.32817257927051,83.13207035316424,226618300
2010-06-04,80.25457000732422,82.14035116006842,79.98409917537626,81.59940949617251,398475600
2010-06-07,79.25533294677734,80.84810502878483,79.19523277410907,80.54006656629628,264609100
2010-06-08,80.10430145263672,80.26207513050238,78.62422672387927,79.31542733129467,357774300
2010-06-09,79.67607116699219,81.35148175800155,79.33797974104704,80.57012216748035,268023300
2010-06-10,82.00511169433594,82.10277948304385,79.66854784773933,81.03592554972069,317890600
2010-06-11,82.40330505371094,82.45589628447513,81.23126863552925,81.28385986629344,214128200
2010-06-14,82.27559661865234,83.48520083917171,82.19295242480207,83.03441224289199,207196100
2010-06-15,84.14633178710938,84.22146129408793,82.71133355615893,82.85408363182796,238268700
2010-06-16,84.11627960205078,84.46187992290284,83.54528502620155,83.71057338226429,216374000
2010-06-17,84.25149536132812,84.39424540500484,83.43257417436998,84.35667779392801,263185800
2010-06-18,84.34284973144531,84.64479749919846,84.07109213303988,84.41833667338359,174006600
2010-06-21,84.10130310058594,85.4525351529754,83.63327476202099,85.39214904419728,213140700
2010-06-22,82.7122802734375,84.47115373355052,82.591502353045,84.10126379328975,239355400
2010-06-23,82.45564270019531,83.05954396066333,81.8894820289092,82.76514087233728,254639900
2010-06-24,81.08931732177734,82.15370231833853,80.87795155887345,82.04801943688658,268523600
2010-06-25,81.42900848388672,81.84418954232177,80.59863484844766,81.33087027645239,238726500
2010-06-28,81.1723403930664,81.76869698149748,80.87793730956403,81.54978083440626,169218600
2010-06-29,78.6661605834961,81.15727057559174,78.1679420406485,80.03249356354587,373649500
2010-06-30,77.91881561279297,79.1719150437309,77.66215308497664,78.44722999464304,284101700
2010-07-01,77.5715560913086,78.1226158747654,76.34109664631393,77.86595915573811,382924800
2010-07-02,77.1488265991211,78.0697822296228,76.71100004893992,77.83577099079457,233385200
2010-07-06,77.65460968017578,78.7869311675895,76.90727335179758,78.23586550962946,256935300
2010-07-07,80.10041809082031,80.19855054100918,77.76783295974748,77.85087032501677,253769400
2010-07-08,80.89307403564453,80.98365609580544,79.94947251372419,80.77229027638114,210842100
2010-07-09,81.49696350097656,81.5045139246355,80.71943688339363,80.8704108008577,144999900
2010-07-12,81.54979705810547,81.7083213838913,80.8855038225336,81.22519798360536,131283600
2010-07-13,82.78028869628906,83.10488213646565,82.22922279606875,82.39529760871837,213025900
2010-07-14,82.772705078125,83.09730414742295,82.17634838061086,82.51604253623854,184426800
2010-07-15,82.79537963867188,83.0822324538693,81.65550728476464,82.742538179049,232337900
2010-07-16,80.515625,82.44056844767829,80.35709489273714,82.3499806377118,282693400
2010-07-19,80.9911880493164,81.24784484028669,80.18346556113738,80.81001821102647,186709000
2010-07-20,81.8895034790039,81.94988958936929,79.88151700774846,79.91926336610179,258162400
2010-07-21,80.82511138916016,82.33487344425555,80.49296189406792,82.31222793491474,264527000
2010-07-22,82.6292953491211,82.99164085871703,81.77628166761802,81.78382633292154,274781300
2010-07-23,83.34638214111328,83.46716006015514,82.22915615374154,82.46316733139204,222020800
2010-07-26,84.21451568603516,84.29755305004244,83.25581942788443,83.4898306759316,184445700
2010-07-27,84.20697784423828,84.76558817157563,83.87482836130447,84.67500037824324,204855600
2010-07-28,83.66348266601562,84.29003542842611,83.38417455572406,84.03337283207696,163056200
2010-07-29,83.25581359863281,84.41078043259667,82.59152049237026,84.18431386310866,220149100
2010-07-30,83.24072265625,83.68610542674054,82.26693126576883,82.410354734838,220070600
2010-08-02,85.12039184570312,85.25627066991952,84.19943601037933,84.53913019127752,188263200
2010-08-03,84.71273803710938,85.12791908887785,84.43343002246615,84.90900868954202,146657300
2010-08-04,85.2789077758789,85.38459065548855,84.667456006811,84.94675829180004,158171700
2010-08-05,85.18832397460938,85.23362075319706,84.60706810951564,84.73539650372935,140473800
2010-08-06,84.84107208251953,84.97695088801137,83.73139613088364,84.35039829828318,239728300
2010-08-09,85.29399108886719,85.43742030251941,84.78822226921928,85.24114965635597,120800400
2010-08-10,84.83352661132812,85.2864598289253,84.07110093089543,84.56931940725318,242916300
2010-08-11,82.50849151611328,83.55777559338729,82.37261271247353,83.52757966376905,273406900
2010-08-12,82.0027084350586,82.29711151936122,81.22518204527043,81.26292839322066,239542600
2010-08-13,81.76116180419922,82.25183562128255,81.66302934449661,81.74606671781618,158698500
2010-08-16,81.72342681884766,81.98763404332702,80.9081538753523,81.20255703395581,147895300
2010-08-17,82.72738647460938,83.33129343560225,82.19142178238792,82.42543875339656,172270300
2010-08-18,82.87841796875,83.32379516780252,82.21412450329825,82.68969764522865,182922100
2010-08-19,81.4365463256836,82.65190498926681,81.09685223729892,82.4480896880928,265847600
2010-08-20,81.1723403930664,81.48184431942146,80.58353422606166,81.19498589806135,209714200
2010-08-23,80.86286926269531,81.95744460484127,80.82512290222711,81.55735852473669,163490300
2010-08-24,79.66259002685547,80.31178813959838,79.23985851503585,79.97963866072017,280677800
2010-08-25,79.97211456298828,80.27406242948787,78.72655945617511,79.22477804332854,272234800
2010-08-26,79.43614196777344,80.45523031734626,79.17192897108515,80.34954742238529,224439500
2010-08-27,80.66658782958984,80.74962520415049,78.74163888737154,79.9343523044379,272649000
2010-08-30,79.49652862548828,80.704343020682,79.48898396100057,80.45523086972686,167238600
2010-08-31,79.49652862548828,80.00230335117215,78.87752633963014,79.20212545046343,273933100
2010-09-01,81.87439727783203,81.98763058620156,80.51561485525363,80.56845629792137,256828100
2010-09-02,82.63683319091797,82.65192827851301,81.89704719447691,82.07067237789089,156112200
2010-09-03,83.7087631225586,83.78425007926248,82.99917305911372,83.4445558944522,212197300
2010-09-07,82.76515197753906,83.42190051769398,82.6972154523256,83.31621763894974,141973700
2010-09-08,83.34638214111328,83.67852573794046,82.89344910667869,82.93119544597583,149924400
2010-09-09,83.73138427734375,84.3050953481228,83.50492347310642,84.28244984362746,147017900
2010-09-10,84.15413665771484,84.25226911465634,83.69365878563895,83.8823790361853,127819000
2010-09-13,85.09020233154297,85.26382176713338,84.64481946772973,84.98451943354375,178503500
2010-09-14,85.03736114501953,85.52048461144598,84.6070791277558,84.92412782273202,209823600
2010-09-15,85.36195373535156,85.46008620220955,84.53158570089425,84.78824250311618,168608400
2010-09-16,85.33930206298828,85.39214350429444,84.8108818906415,85.0977403656908,199962900
2010-09-17,85.37117767333984,85.87206922790482,85.13591358626022,85.788587302144,195836900
2010-09-20,86.67652130126953,86.86625188965077,85.3939406709746,85.66715318145303,214555200
2010-09-21,86.501953125,87.15462087667233,86.14525877191564,86.74480799240175,268389100
2010-09-22,86.07697296142578,86.85107701360869,85.83411803704094,86.365367164839,191322400
2010-09-23,85.37877655029297,86.2667144367875,85.13592159526578,85.37118570447744,202354300
2010-09-24,87.13948059082031,87.20019578001165,86.25154266184381,86.32743375327341,209671800
2010-09-27,86.72203063964844,87.26845550843913,86.63855453091539,87.1697977143972,128761800
2010-09-28,87.0256118774414,87.30641519070383,85.89481936099276,86.83588131742773,209207500
2010-09-29,86.8738784790039,87.20780630478852,86.5323598053277,86.80557242822049,179665800
2010-09-30,86.61580657958984,87.87562047233372,86.20598781171357,87.3140195490002,287106700
2010-10-01,86.9801025390625,87.36715461015777,86.46403504097506,87.26849098588946,174638700
2010-10-04,86.3274154663086,87.16222887543172,85.89482996766455,86.79794939768827,166153200
2010-10-05,88.06533813476562,88.27783543726092,87.02561257313681,87.12427617080765,229634100
2010-10-06,88.0577621459961,88.28544117428784,87.70106770372753,88.05017130102152,148626600
2010-10-07,87.95152282714844,88.43723273503073,87.42027942481431,88.41446598780482,164860000
2010-10-08,88.44479370117188,88.68764857306844,87.73899582501673,88.07292344516833,177760100
2010-10-11,88.52826690673828,88.77112175477006,88.2246968991695,88.5813912238041,103098300
2010-10-12,88.8014907836914,89.05952155981711,87.76935609895445,88.23988417074065,182210000
2010-10-13,89.49213409423828,89.97025894437527,89.08231527560035,89.29481842572723,194347200
2010-10-14,89.14302062988281,89.5604302482337,88.58141969892557,89.40864230059785,217764300
2010-10-15,89.32514190673828,89.81844250184588,88.61175896577298,89.76531817868764,243705000
2010-10-18,89.76531982421875,90.06129902868565,89.02916433973341,89.3555011280068,141204800
2010-10-19,88.5890121459961,89.43900150765653,88.05017215979144,88.93811574669496,280604700
2010-10-20,89.45415496826172,89.88674035762743,88.69523282620844,88.74835714454751,200051800
2010-10-21,89.65150451660156,90.38006935414153,88.95329727105725,89.8564168150426,221585500
2010-10-22,89.81847381591797,89.95508009311047,89.55285210752115,89.78811622208418,108212400
2010-10-25,90.0840835571289,90.88854521155814,90.01578332266547,90.41801125482097,151145700
2010-10-26,90.09925842285156,90.19032539523862,89.45417561126622,89.62872450175327,158982900
2010-10-27,89.84121704101562,89.93988064267248,88.99122779669491,89.46934674662532,190024000
2010-10-28,89.85639953613281,90.39523366267393,89.42381406608615,90.35728523244698,168576000
2010-10-29,89.92472076416016,90.09927547780656,89.60597472023424,89.76534774219719,144305500
2010-11-01,89.95504760742188,90.88093361956813,89.43898027885432,90.36486629100055,174074800
2010-11-02,90.66847229003906,90.88096966429643,90.3876688797023,90.6305238488706,158345900
2010-11-03,91.0327377319336,91.08586206725974,89.89435415484337,90.8278312357094,226702800
2010-11-04,92.78585052490234,92.83138401423875,91.04791760377209,92.04210405507142,215039400
2010-11-05,93.13494110107422,93.28672323772392,92.72512238397923,92.8465469352755,180654100
2010-11-08,92.96037292480469,93.11216082951553,92.54296921461204,92.84653344380068,156107100
2010-11-09,92.29254913330078,93.30950232162834,91.92067879623812,93.21084449876791,186621600
2010-11-10,92.6644058227539,92.70994509515934,91.57156171701712,92.2697687993162,221387400
2010-11-11,92.3153076171875,92.45191386206474,91.58674290788142,91.86754624182842,158017600
2010-11-12,91.22248077392578,92.09524279345933,90.8050768794491,91.69301480109564,239068800
2010-11-15,91.09342956542969,91.8675334419173,91.05548692998887,91.51083908609623,163940800
2010-11-16,89.67425537109375,90.68361755783505,89.24166413233961,90.53183542467437,299566200
2010-11-17,89.71978759765625,90.09165787177878,89.44657512969603,89.71219675406925,172308900
2010-11-18,91.04033660888672,91.36667349471448,90.57739345015156,90.58498429590163,197723700
2010-11-19,91.29075622558594,91.32869886321687,90.5014764073867,90.99477701752588,156852900
2010-11-22,91.21487426757812,91.25281690899743,90.13720018717409,90.83541311267862,181361000
2010-11-23,89.89434051513672,90.32692597718989,89.5452369659462,90.13719540979609,222309000
2010-11-24,91.22248077392578,91.2452533122739,90.44838238354346,90.46355828565646,140046100
2010-11-26,90.15998077392578,90.92648820640814,90.15998077392578,90.43319329306821,76007800
2010-11-29,90.43318176269531,90.6760366609555,89.35550772343056,89.93229027809258,223642300
2010-11-30,89.92472076416016,90.44078826913876,89.40865325918155,89.53767447801535,233930700
2010-12-01,91.83720397949219,92.0117528942227,91.21488782456876,91.22247287990935,221037200
2010-12-02,93.01351928710938,93.08182530794616,91.92826011922753,91.98138445093707,191213600
2010-12-03,93.26395416259766,93.37020281361737,92.67199573831148,92.69476247922752,151288900
2010-12-06,93.1653060913086,93.37780341555462,92.96798466588677,93.06664248353877,103050500
2010-12-07,93.21843719482422,94.1139658335781,93.16531285990315,94.06084149865704,206581000
2010-12-08,93.55996704101562,93.6358581347499,92.89970815639616,93.33229375981279,138019200
2010-12-09,93.92424011230469,94.12155577218209,93.46129697392105,94.08361312533731,123705100
2010-12-10,94.47067260742188,94.5617395991041,93.90148074893195,94.21263595404456,117571700
2010-12-13,94.53135681152344,95.01706660477834,94.50099922568033,94.90323289551348,133812700
2010-12-14,94.61481475830078,95.0398150623306,94.32642645101869,94.67552991460732,147249600
2010-12-15,94.18225860595703,94.81216552019532,94.02288561382164,94.44029520521275,160823100
2010-12-16,94.72869110107422,94.79699712603555,93.91664438726983,94.24298124179599,185035200
2010-12-17,94.83016204833984,94.95222519666594,94.46396096222398,94.66232012639377,141075300
2010-12-20,95.05902099609375,95.28789737446594,94.58601835095773,95.08953823458124,119085500
2010-12-21,95.6617202758789,95.7227547508862,95.26500782946732,95.35655372141036,94965500
2010-12-22,95.95928192138672,95.98979916711302,95.67700758441498,95.73041130929364,78878100
2010-12-23,95.82193756103516,95.9592622283366,95.58543623090365,95.85245480049862,70053700
2010-12-27,95.860107421875,95.95165334056983,95.39472959994424,95.46338903896536,58126000
2010-12-28,95.99742889404297,96.08897480966097,95.74566598495464,96.05083261834328,55309100
2010-12-29,96.06607818603516,96.27969306067833,96.05082247523298,96.11185695957926,58033100
2010-12-30,95.91349029541016,96.22628181722949,95.7685348615653,95.9745247749836,76616900
2010-12-31,95.93638610839844,96.02793783667009,95.61596379030095,95.76854418351816,91218900
2011-01-03,96.92819213867188,97.34779119962192,95.89825394231752,96.66879844266778,138725200
2011-01-04,96.87477111816406,97.17230695537943,96.27206867800325,97.141789713028,137409700
2011-01-05,97.37828826904297,97.43932275199303,96.47805001751972,96.56960174194482,133975300
2011-01-06,97.18759155273438,97.52327549780449,96.89768639508236,97.41646802811319,122519000
2011-01-07,96.99685668945312,97.47749027131476,96.24157368350767,97.31727907736088,156034600
2011-01-10,96.87477111816406,97.01209579846106,96.27969362316449,96.56960451521863,122401700
2011-01-11,97.21807098388672,97.45457231468814,96.85186992985614,97.22570174891628,110287000
2011-01-12,98.0954360961914,98.2022435389134,97.24097073384638,97.8131617778129,107929200
2011-01-13,97.93519592285156,98.17933381477484,97.69106967206372,98.13356087032308,129048400
2011-01-14,98.64471435546875,98.66760082836053,97.72922051638972,97.7978799350651,117677900
2011-01-18,98.81256103515625,98.90410693115598,98.43872922459684,98.5531615945965,114401300
2011-01-19,97.84366607666016,98.82781946714368,97.58427825481331,98.72864861828303,151958400
2011-01-20,97.71398162841797,97.95810794287478,96.98921016902531,97.62242989506974,175745700
2011-01-21,97.93519592285156,98.54552901152434,97.82838850541899,98.32428923296236,151462900
2011-01-24,98.49217987060547,98.60661228837148,97.85132340769228,97.87420989124548,113715500
2011-01-25,98.54554748535156,98.6294684462905,97.7368609387424,98.23275011811214,167552200
2011-01-26,98.92698669433594,99.21689753351707,98.59130291026,98.78966785965153,141281500
2011-01-27,99.17115783691406,99.33899978522301,98.77443944626206,98.94990634089798,123302700
2011-01-28,97.4393081665039,99.44577429402095,97.27909703816813,99.2855573451174,295637300
2011-01-31,98.17174530029297,98.24804133916163,97.46224103160709,97.70637904307392,149249200
2011-02-01,99.74330139160156,99.91876821282568,98.70573870939599,98.7667731778945,167194300
2011-02-02,99.55259704589844,99.81960981368196,99.43052807946961,99.48392597657137,118323600
2011-02-03,99.7738265991211,99.92640697089449,98.85070778315354,99.37710831960133,145886700
2011-02-04,100.05613708496094,100.09428510199626,99.35425780784438,99.81201072998753,134634800
2011-02-07,100.6816635131836,101.00971062613118,100.26968383514189,100.27732041804089,112439100
2011-02-08,101.13946533203125,101.19286323264184,100.4986090367373,100.77325840868096,99072800
2011-02-09,100.91057586669922,101.18522520312857,100.40705014305595,100.86480291748376,146436700
2011-02-10,100.9487075805664,101.06313993513824,100.17053264607378,100.39940899635218,162708500
2011-02-11,101.55143737792969,101.68113130272012,100.52913587113086,100.55202234955632,137710300
2011-02-14,101.79552459716797,101.87944553287508,101.37593155976646,101.49036390794248,101690700
2011-02-15,101.4751205444336,101.63533750169178,100.94872000746797,101.48275712976829,119575400
2011-02-16,102.11599731445312,102.23805465191164,101.61247150859424,101.81846145483442,130183500
2011-02-17,102.42115020751953,102.55846906697909,101.72689604166257,101.81845358910657,109810500
2011-02-18,102.63475799560547,102.75682695634296,102.27618769914956,102.51268903486796,130002400
2011-02-22,100.57491302490234,102.65766413650034,100.30026363119741,101.5590665616806,233116400
2011-02-23,99.9569320678711,100.75799358743382,99.33897398285129,100.51385567470993,227584000
2011-02-24,99.88826751708984,100.27736088572104,98.94988709128825,99.85013115173453,260431400
2011-02-25,100.95638275146484,101.01741725131383,100.24686687671824,100.30790137656724,141686900
2011-02-28,101.58197021484375,101.71167580811372,100.99453495657869,101.33021889909645,141585500
2011-03-01,99.88826751708984,101.99391640764787,99.85775609657816,101.90237050497566,258565500
2011-03-02,100.1019058227539,100.5672836180801,99.44579961362416,99.75096041925443,200277400
2011-03-03,101.82606506347656,101.94049743122103,101.00211709230813,101.00974203644573,176480100
2011-03-04,101.06317138671875,101.94815400793622,100.39944024137482,101.74978901009948,277202300
2011-03-07,100.26972198486328,101.58957080398176,99.74332141551369,101.36069441144804,216790400
2011-03-08,101.14708709716797,101.46750941417093,99.99509174500466,100.42994644624517,174615000
2011-03-09,101.00211334228516,101.31491065735457,100.39941682598115,100.94871545303234,153806000
2011-03-10,99.13298797607422,100.07899332227372,99.03380548998419,99.94167447181387,301291800
2011-03-11,99.81962585449219,100.17819622528754,98.78969934272745,98.81258582246849,225621800
2011-03-14,99.2169189453125,99.54496621527747,98.46163026814438,99.17114599053953,234974100
2011-03-15,98.0801773071289,98.6676240790985,96.50857704549199,96.57723648034677,359585400
2011-03-16,96.264404296875,98.08777251209987,95.57778113515785,97.76733866902055,468670300
2011-03-17,97.53851318359375,97.95048727078138,96.96632792148361,97.65295140012967,254303700
2011-03-18,97.89323425292969,98.75141122069593,97.70167736380928,98.72075557108207,230435400
2011-03-21,99.410400390625,99.61727348152837,98.99663082540118,99.11157201205603,153992600
2011-03-22,99.06560516357422,99.5253466040047,98.97366155217232,99.39508925728184,129538600
2011-03-23,99.34912109375,99.60963579674625,98.32237842308648,98.78976625932101,148603100
2011-03-24,100.29922485351562,100.44481002144461,99.35676783443537,99.91611091336972,159129800
2011-03-25,100.60567474365234,101.0424183461523,100.29151865747447,100.55970296356855,155642800
2011-03-28,100.36051177978516,101.0807677667377,100.32986781280569,100.82025312643387,109762400
2011-03-29,101.03482818603516,101.06547216278564,99.946785789859,100.27625822970217,129798800
2011-03-30,101.73204803466797,102.03087634953182,101.41789189317605,101.56347701687748,135835000
2011-03-31,101.5941162109375,101.87762837757502,101.4868448129871,101.60178596974464,132537100
2011-04-01,102.02323150634766,102.49830071418984,101.77804467894975,102.22245822604914,153850100
2011-04-04,102.1075210571289,102.42167728771607,101.81636241885901,102.23777839114348,100768900
2011-04-05,102.09219360351562,102.54426518764946,101.86232293120261,101.9082947273236,120791500
2011-04-06,102.41403198242188,102.67454668292018,102.00026233649085,102.5826030690292,120411600
2011-04-07,102.15348815917969,102.6591895831214,101.64777504353047,102.23010391834298,170731500
2011-04-08,101.80101776123047,102.66685884671146,101.37959016689426,102.6055592246528,147945400
2011-04-11,101.49451446533203,102.25307231729076,101.2493160178709,101.90827223079084,121385400
2011-04-12,100.7359619140625,101.12673385245141,100.36817587253721,100.92751884906427,161187400
2011-04-13,100.72834014892578,101.28001356418721,100.3452261408451,101.20339777759808,162059000
2011-04-14,100.80494689941406,100.95819015056735,99.81651799152127,100.14599039691532,161220400
2011-04-15,101.17269897460938,101.42555551514263,100.68998348059742,100.98881181182642,170006700
